player,color,moves,total_sac,file_name
Alekhine,White,121,1.5,Alekhine-Alexander-A_vs_Bogoljubow-Efim-D_1934.__.__ (2).pgn
Alekhine,Black,66,2.5,Stoltz-Gosta_vs_Alekhine-Alexander-A_1942.__.__.pgn
Alekhine,Black,67,8.5,Znosko-Borovsky-Eugene_vs_Alekhine-Alexander-A_1925.__.__.pgn
Alekhine,White,112,8.5,Alekhine-Alexander-A_vs_Tartakower-Savielly_1925.__.__.pgn
Alekhine,Black,52,17,Capablanca-Jose-Raul_vs_Alekhine-Alexander-A_1927.__.__ (17).pgn
Alekhine,Black,69,5,Reti-Richard_vs_Alekhine-Alexander-A_1923.__.__.pgn
Alekhine,White,146,8.5,Alekhine-Alexander-A_vs_Boek-Eero_1937.__.__.pgn
Alekhine,Black,44,7.5,Euwe-Max_vs_Alekhine-Alexander-A_1922.__.__.pgn
Alekhine,White,51,3.5,Alekhine-Alexander-A_vs_Evtifiev-P_1909.__.__.pgn
Alekhine,White,131,8.5,Alekhine-Alexander-A_vs_Tartakower-Savielly_1910.__.__.pgn
Alekhine,Black,115,2.5,Rabinovich-Abram_vs_Alekhine-Alexander-A_1911.__.__.pgn
Alekhine,Black,142,11,Kostic-Boris_vs_Alekhine-Alexander-A_1921.__.__.pgn
Alekhine,White,69,3.5,Alekhine-Alexander-A_vs_Menchik-Vera_1937.__.__.pgn
Alekhine,Black,113,5.5,Nimzowitsch-Aaron_vs_Alekhine-Alexander-A_1927.__.__.pgn
Alekhine,White,49,0,Alekhine-Alexander-A_vs_Gottesman-L_1902.__.__.pgn
Alekhine,White,60,5,Alekhine-Alexander-A_vs_Euwe-Max_1937.__.__ (10).pgn
Alekhine,Black,76,2,Nimzowitsch-Aaron_vs_Alekhine-Alexander-A_1914.__.__ (1).pgn
Alekhine,Black,83,6.5,Heath-C_vs_Alekhine-Alexander-A_1923.__.__.pgn
Alekhine,White,35,1,Alekhine-Alexander-A_vs_Ibanez-D-Sr_1926.__.__.pgn
Alekhine,Black,92,5,Lasker-Edward_vs_Alekhine-Alexander-A_1913.__.__.pgn
Alekhine,White,53,3.5,Alekhine-Alexander-A_vs_Batoreu_1940.__.__.pgn
Alekhine,Black,103,0,Bogoljubow-Efim-D_vs_Alekhine-Alexander-A_1942.__.__.pgn
Alekhine,White,43,1,Alekhine-Alexander-A_vs_Maroczy-Geza_1923.__.__.pgn
Alekhine,Black,65,9,Apsheniek-Fritzis_vs_Alekhine-Alexander-A_1937.__.__.pgn
Alekhine,Black,50,1,Brinckmann-Alfred_vs_Alekhine-Alexander-A_1921.__.__.pgn
Alekhine,White,103,12,Alekhine-Alexander-A_vs_Frydman-Paulin_1936.__.__.pgn
Alekhine,White,53,0,Alekhine-Alexander-A_vs_Rodriguez-Vicente_1939.__.__.pgn
Alekhine,Black,97,14,Kashdan-Isaac_vs_Alekhine-Alexander-A_1931.__.__.pgn
Alekhine,Black,54,6,Bogoljubow-Efim-D_vs_Alekhine-Alexander-A_1934.__.__ (11).pgn
Alekhine,Black,82,5.5,Asiain-J_vs_Alekhine-Alexander-A_1932.__.__.pgn
Alekhine,Black,65,1.5,Manko-V-M_vs_Alekhine-Alexander-A_1905.__.__.pgn
Alekhine,Black,118,1,Regedzinski-Theodore_vs_Alekhine-Alexander-A_1941.__.__.pgn
Alekhine,Black,113,17,Opocensky-Karel_vs_Alekhine-Alexander-A_1941.__.__.pgn
Alekhine,White,47,2.5,Alekhine-Alexander-A_vs_Carlsson-Henrik_1935.__.__.pgn
Alekhine,White,79,14.5,Alekhine-Alexander-A_vs_Capablanca-Jose-Raul_1927.__.__ (6).pgn
Alekhine,White,63,11,Alekhine-Alexander-A_vs_Rubinstein-Akiba-K_1923.__.__.pgn
Alekhine,Black,48,3,Marshall-Frank-J_vs_Alekhine-Alexander-A_1914.__.__.pgn
Alekhine,White,47,3.5,Alekhine-Alexander-A_vs_Borochow-Harry_1932.__.__.pgn
Alekhine,Black,73,15.5,Kashdan-Isaac_vs_Alekhine-Alexander-A_1932.__.__.pgn
Alekhine,White,43,5.5,Alekhine-Alexander-A_vs_Rosanov_1909.__.__.pgn
Alekhine,White,67,0,Alekhine-Alexander-A_vs_Tarrasch-Siegbert_1914.__.__.pgn
Alekhine,White,40,2,Alekhine-Alexander-A_vs_Botvinnik-Mikhail-M_1936.__.__.pgn
Alekhine,Black,64,0,NN_vs_Alekhine-Alexander-A_1907.__.__.pgn
Alekhine,Black,40,11,Flohr-Salomon-M_vs_Alekhine-Alexander-A_1934.__.__.pgn
Alekhine,White,109,7,Alekhine-Alexander-A_vs_Selezniev-Alexey-Ser_1921.__.__.pgn
Alekhine,Black,66,8.5,Thomas-George-A_vs_Alekhine-Alexander-A_1937.__.__.pgn
Alekhine,White,98,5,Alekhine-Alexander-A_vs_Capablanca-Jose-Raul_1927.__.__ (5).pgn
Alekhine,White,76,6,Alekhine-Alexander-A_vs_Pirc-Vasja_1931.__.__.pgn
Alekhine,Black,97,18,Perlis-Julius_vs_Alekhine-Alexander-A_1911.__.__.pgn
Alekhine,Black,69,0,Flohr-Salomon-M_vs_Alekhine-Alexander-A_1933.__.__.pgn
Alekhine,Black,114,5.5,Atkins-Henry-E_vs_Alekhine-Alexander-A_1922.__.__.pgn
Alekhine,Black,86,0,Bogoljubow-Efim-D_vs_Alekhine-Alexander-A_1925.__.__.pgn
Alekhine,White,159,11,Alekhine-Alexander-A_vs_Sultan-Khan-Mir_1932.__.__ (1).pgn
Alekhine,White,138,2.5,Alekhine-Alexander-A_vs_Junge-Klaus_1942.__.__ (2).pgn
Alekhine,White,51,3.5,Alekhine-Alexander-A_vs_Taube-Arvids_1930.__.__.pgn
Alekhine,White,101,1,Alekhine-Alexander-A_vs_Nimzowitsch-Aaron_1934.__.__.pgn
Alekhine,Black,64,0,Anderson-GF_vs_Alekhine-Alexander-A_1946.__.__.pgn
Alekhine,White,44,4.5,Alekhine-Alexander-A_vs_Ruml_1933.__.__.pgn
Alekhine,White,63,7,Alekhine-Alexander-A_vs_Marco-Georg_1912.__.__.pgn
Alekhine,Black,141,14.5,Bogoljubow-Efim-D_vs_Alekhine-Alexander-A_1929.__.__ (2).pgn
Alekhine,Black,80,8.5,Speyer-Abraham_vs_Alekhine-Alexander-A_1913.__.__.pgn
Alekhine,White,60,1,Alekhine-Alexander-A_vs_Saemisch-Friedrich_1921.__.__ (1).pgn
Alekhine,White,91,0,Alekhine-Alexander-A_vs_Urbanec-Karel_1943.__.__.pgn
Alekhine,Black,80,1,Menchik-Vera_vs_Alekhine-Alexander-A_1932.__.__.pgn
Alekhine,Black,35,1,Lasker-Emanuel_vs_Alekhine-Alexander-A_1936.__.__.pgn
Alekhine,White,122,8,Alekhine-Alexander-A_vs_Fahrni-Hans_1911.__.__.pgn
Alekhine,White,62,0,Alekhine-Alexander-A_vs_Euwe-Max_1937.__.__ (9).pgn
Alekhine,Black,59,7.5,Petrov-Vladimir-M_vs_Alekhine-Alexander-A_1939.__.__.pgn
Alekhine,White,45,1,Alekhine-Alexander-A_vs_Gajdukevic-S-V_1907.__.__ (1).pgn
Alekhine,Black,140,4,Kottnauer-Cenek_vs_Alekhine-Alexander-A_1942.__.__.pgn
Alekhine,White,53,4.5,Alekhine-Alexander-A_vs_Ilija_1926.__.__.pgn
Alekhine,White,150,7,Alekhine-Alexander-A_vs_Nimzowitsch-Aaron_1914.__.__ (1).pgn
Alekhine,Black,147,7,Bogoljubow-Efim-D_vs_Alekhine-Alexander-A_1934.__.__ (6).pgn
Alekhine,White,71,1,Alekhine-Alexander-A_vs_Baratz-Abraham_1930.__.__.pgn
Alekhine,White,51,14,Alekhine-Alexander-A_vs_Asgeirsson-Asmundur_1931.__.__.pgn
Alekhine,White,85,7.5,Alekhine-Alexander-A_vs_Tylor-Theodore_1937.__.__.pgn
Alekhine,Black,56,4.5,Rabinovich-Abram_vs_Alekhine-Alexander-A_1917.__.__.pgn
Alekhine,White,67,3.5,Alekhine-Alexander-A_vs_Lapierre-A_1932.__.__.pgn
Alekhine,White,82,10,Alekhine-Alexander-A_vs_Levitsky-Stepan-M_1912.__.__.pgn
Alekhine,White,67,0,Alekhine-Alexander-A_vs_Sultan-Khan-Mir_1932.__.__.pgn
Alekhine,Black,115,6,Bogoljubow-Efim-D_vs_Alekhine-Alexander-A_1934.__.__.pgn
Alekhine,Black,30,0,Kostic-Boris_vs_Alekhine-Alexander-A_1931.__.__.pgn
Alekhine,Black,80,15.5,Hasenfuss-Wolfgang_vs_Alekhine-Alexander-A_1937.__.__.pgn
Alekhine,White,171,2,Alekhine-Alexander-A_vs_Michell-Reginald-P_1933.__.__.pgn
Alekhine,White,97,9,Alekhine-Alexander-A_vs_Geus-K_1913.__.__.pgn
Alekhine,White,51,3.5,Alekhine-Alexander-A_vs_Bogoljubow-Efim-D_1929.__.__.pgn
Alekhine,Black,104,7.5,Bogoljubow-Efim-D_vs_Alekhine-Alexander-A_1923.__.__.pgn
Alekhine,White,33,4.5,Alekhine-Alexander-A_vs_Van-Mindeno-A_1933.__.__.pgn
Alekhine,White,83,6.5,Alekhine-Alexander-A_vs_Rasovsky_1943.__.__.pgn
Alekhine,Black,100,4,Mieses-Jacques_vs_Alekhine-Alexander-A_1914.__.__.pgn
Alekhine,White,93,0,Alekhine-Alexander-A_vs_Bernstein-Osip_1933.__.__ (1).pgn
Alekhine,Black,52,1,Martinez-I_vs_Alekhine-Alexander-A_1945.__.__.pgn
Alekhine,White,71,5,Alekhine-Alexander-A_vs_Reshevsky-Samuel-H_1937.__.__.pgn
Alekhine,Black,96,7,Evenson-A_vs_Alekhine-Alexander-A_1916.__.__.pgn
Alekhine,White,115,11,Alekhine-Alexander-A_vs_Tsvetkov-Alexandar-K_1939.__.__.pgn
Alekhine,White,58,3,Alekhine-Alexander-A_vs_Fuentes-Juan-Manuel_1935.__.__.pgn
Alekhine,Black,28,0,Kubanek-Jindrich_vs_Alekhine-Alexander-A_1943.__.__.pgn
Alekhine,White,83,14.5,Alekhine-Alexander-A_vs_Alexander-Conel-H-O'D_1937.__.__.pgn
Alekhine,Black,124,0,Bogoljubow-Efim-D_vs_Alekhine-Alexander-A_1934.__.__ (1).pgn
Alekhine,White,67,0,Alekhine-Alexander-A_vs_Treybal-Karel_1926.__.__.pgn
Alekhine,Black,64,0,Marshall-Frank-J_vs_Alekhine-Alexander-A_1924.__.__.pgn
Alekhine,White,127,6,Alekhine-Alexander-A_vs_Bogoljubow-Efim-D_1942.__.__.pgn
Alekhine,Black,70,0,Menchik-Vera_vs_Alekhine-Alexander-A_1936.__.__.pgn
Alekhine,White,57,4,Alekhine-Alexander-A_vs_Barcza-Gedeon_1942.__.__.pgn
Alekhine,White,76,8,Alekhine-Alexander-A_vs_Rico-A_1943.__.__.pgn
Alekhine,Black,105,6,Euwe-Max_vs_Alekhine-Alexander-A_1934.__.__.pgn
Alekhine,Black,56,4,Sergeant-Edward_vs_Alekhine-Alexander-A_1938.__.__.pgn
Alekhine,White,64,17,Alekhine-Alexander-A_vs_Heinicke-Herbert_1936.__.__.pgn
Alekhine,Black,96,1,Kevitz-Pinkus_vs_Alekhine-Alexander-A_1929.__.__.pgn
Alekhine,White,78,3.5,Alekhine-Alexander-A_vs_Carmichael-Ian_1926.__.__.pgn
Alekhine,Black,101,12,Botvinnik-Mikhail-M_vs_Alekhine-Alexander-A_1938.__.__.pgn
Alekhine,White,91,4.5,Alekhine-Alexander-A_vs_Fenoglio-Virgilio_1938.__.__.pgn
Alekhine,White,79,2.5,Alekhine-Alexander-A_vs_Cortlever-Nicolaas_1941.__.__.pgn
Alekhine,Black,100,13.5,Alexander-Conel-H-O'D_vs_Alekhine-Alexander-A_1938.__.__.pgn
Alekhine,Black,72,12,Cruz-Walter-Oswaldo_vs_Alekhine-Alexander-A_1938.__.__.pgn
Alekhine,White,53,7.5,Alekhine-Alexander-A_vs_Nait_1924.__.__.pgn
Alekhine,White,93,4.5,Alekhine-Alexander-A_vs_Bogoljubow-Efim-D_1936.__.__ (2).pgn
Alekhine,Black,100,13.5,Araiza-Munoz-Jose-Joaquin_vs_Alekhine-Alexander-A_1932.__.__.pgn
Alekhine,Black,109,10,Spielmann-Rudolf_vs_Alekhine-Alexander-A_1911.__.__.pgn
Alekhine,Black,65,6,Maroczy-Geza_vs_Alekhine-Alexander-A_1932.__.__.pgn
Alekhine,Black,48,4.5,Hovind-C_vs_Alekhine-Alexander-A_1930.__.__.pgn
Alekhine,White,38,0,Alekhine-Alexander-A_vs_Omelyansky-P_1902.__.__.pgn
Alekhine,White,95,4.5,Alekhine-Alexander-A_vs_Bogoljubow-Efim-D_1929.__.__ (1).pgn
Alekhine,Black,139,2.5,Bogoljubow-Efim-D_vs_Alekhine-Alexander-A_1934.__.__ (7).pgn
Alekhine,Black,45,8.5,Marshall-Frank-J_vs_Alekhine-Alexander-A_1910.__.__.pgn
Alekhine,White,73,10.5,Alekhine-Alexander-A_vs_Urusov-N_1905.__.__.pgn
Alekhine,White,157,1.5,Alekhine-Alexander-A_vs_Petrov-Vladimir-M_1936.__.__.pgn
Alekhine,White,82,5,Alekhine-Alexander-A_vs_Mohapl-V_1943.__.__.pgn
Alekhine,White,93,4.5,Alekhine-Alexander-A_vs_Johner-Hans_1934.__.__.pgn
Alekhine,White,48,3.5,Alekhine-Alexander-A_vs_Chernyavsky-B_1903.__.__.pgn
Alekhine,White,105,9,Alekhine-Alexander-A_vs_Breyer-Gyula_1914.__.__.pgn
Alekhine,White,81,3.5,Alekhine-Alexander-A_vs_Euwe-Max_1935.__.__ (2).pgn
Alekhine,Black,18,3.5,Romanovsky-Peter-A_vs_Alekhine-Alexander-A_1920.__.__.pgn
Alekhine,Black,66,4.5,Morrison-John-S_vs_Alekhine-Alexander-A_1922.__.__.pgn
Alekhine,Black,62,10,Menchik-Vera_vs_Alekhine-Alexander-A_1936.__.__ (1).pgn
Alekhine,Black,81,4.5,Euwe-Max_vs_Alekhine-Alexander-A_1937.__.__ (10).pgn
Alekhine,Black,63,3.5,Thomas-George-A_vs_Alekhine-Alexander-A_1932.__.__.pgn
Alekhine,White,55,5.5,Alekhine-Alexander-A_vs_Pachman-Ludek_1943.__.__.pgn
Alekhine,Black,88,1.5,Rosselli-Del-Turco-Stefano_vs_Alekhine-Alexander-A_1925.__.__.pgn
Alekhine,Black,104,22.5,Naegeli-Oskar_vs_Alekhine-Alexander-A_1934.__.__.pgn
Alekhine,White,52,0,Alekhine-Alexander-A_vs_Stahlberg-Gideon_1936.__.__.pgn
Alekhine,White,69,3.5,Alekhine-Alexander-A_vs_Gruenfeld-Ernst-F_1931.__.__.pgn
Alekhine,White,73,1.5,Alekhine-Alexander-A_vs_Keres-Paul_1935.__.__.pgn
Alekhine,White,71,16,Alekhine-Alexander-A_vs_Colle-Edgard_1926.__.__.pgn
Alekhine,Black,70,12.5,Rosselli-Del-Turco-Stefano_vs_Alekhine-Alexander-A_1926.__.__.pgn
Alekhine,White,73,3.5,Alekhine-Alexander-A_vs_Macedo_1940.__.__.pgn
Alekhine,Black,116,2.5,Tarrasch-Siegbert_vs_Alekhine-Alexander-A_1926.__.__.pgn
Alekhine,White,59,9.5,Alekhine-Alexander-A_vs_Bogoljubow-Efim-D_1921.__.__.pgn
Alekhine,Black,102,17.5,Keres-Paul_vs_Alekhine-Alexander-A_1942.__.__.pgn
Alekhine,White,109,4.5,Alekhine-Alexander-A_vs_Grob-Henry_1936.__.__.pgn
Alekhine,White,35,7,Alekhine-Alexander-A_vs_Capablanca-Jose-Raul_1924.__.__.pgn
Alekhine,Black,82,5.5,Rey-Ardid-Ramon_vs_Alekhine-Alexander-A_1944.__.__.pgn
Alekhine,Black,83,9,Capablanca-Jose-Raul_vs_Alekhine-Alexander-A_1927.__.__.pgn
Alekhine,Black,40,3.5,Kmoch-Hans_vs_Alekhine-Alexander-A_1922.__.__.pgn
Alekhine,White,40,0,Alekhine-Alexander-A_vs_Vidmar-Milan-Sr_1922.__.__.pgn
Alekhine,White,53,4.5,Alekhine-Alexander-A_vs_Gruenfeld-Ernst-F_1926.__.__.pgn
Alekhine,Black,104,16,Stahlberg-Gideon_vs_Alekhine-Alexander-A_1936.__.__ (1).pgn
Alekhine,Black,77,5.5,Schmidt-Paul-F_vs_Alekhine-Alexander-A_1943.__.__.pgn
Alekhine,White,119,2,Alekhine-Alexander-A_vs_Schindler_1930.__.__.pgn
Alekhine,Black,100,7.5,Maroczy-Geza_vs_Alekhine-Alexander-A_1931.__.__.pgn
Alekhine,White,67,5.5,Alekhine-Alexander-A_vs_Monticelli-Mario_1930.__.__.pgn
Alekhine,White,130,3.5,Alekhine-Alexander-A_vs_Dolinek_1933.__.__.pgn
Alekhine,White,84,6,Alekhine-Alexander-A_vs_Capablanca-Jose-Raul_1927.__.__ (3).pgn
Alekhine,White,87,4.5,Alekhine-Alexander-A_vs_Silberman-H_1935.__.__.pgn
Alekhine,White,55,1,Alekhine-Alexander-A_vs_Maroczy-Geza_1931.__.__.pgn
Alekhine,Black,78,1.5,Rabinovich-Ilya-L_vs_Alekhine-Alexander-A_1920.__.__.pgn
Alekhine,White,99,10,Alekhine-Alexander-A_vs_Yates-Frederick_1925.__.__.pgn
Alekhine,White,60,4,Alekhine-Alexander-A_vs_Brandes-P_1933.__.__.pgn
Alekhine,Black,54,0,Marco-Georg_vs_Alekhine-Alexander-A_1922.__.__.pgn
Alekhine,White,50,3.5,Alekhine-Alexander-A_vs_Capablanca-Jose-Raul_1927.__.__ (9).pgn
Alekhine,White,109,18,Alekhine-Alexander-A_vs_Marshall-Frank-J_1914.__.__.pgn
Alekhine,Black,94,0,Wahltuch-Victor_vs_Alekhine-Alexander-A_1922.__.__.pgn
Alekhine,White,54,3.5,Alekhine-Alexander-A_vs_Foltys-Jan_1942.__.__ (1).pgn
Alekhine,White,51,6,Alekhine-Alexander-A_vs_Freeman_1924.__.__.pgn
Alekhine,White,85,11,Alekhine-Alexander-A_vs_Meraz-E_1929.__.__.pgn
Alekhine,White,81,2.5,Alekhine-Alexander-A_vs_Ozols-Karlis-Alexander_1937.__.__.pgn
Alekhine,Black,54,6,Utkin-P-P_vs_Alekhine-Alexander-A_1902.__.__.pgn
Alekhine,White,48,0,Alekhine-Alexander-A_vs_Naegeli-Oskar_1923.__.__.pgn
Alekhine,White,53,8.5,Alekhine-Alexander-A_vs_Wechsler-A_1929.__.__.pgn
Alekhine,Black,50,7.5,Opocensky-Karel_vs_Alekhine-Alexander-A_1942.__.__.pgn
Alekhine,White,84,1,Alekhine-Alexander-A_vs_Salwe-Georg_1911.__.__.pgn
Alekhine,White,47,9,Alekhine-Alexander-A_vs_Bogoljubow-Efim-D_1934.__.__ (12).pgn
Alekhine,White,81,12.5,Alekhine-Alexander-A_vs_Euwe-Max_1937.__.__ (7).pgn
Alekhine,Black,81,3.5,Capablanca-Jose-Raul_vs_Alekhine-Alexander-A_1927.__.__ (13).pgn
Alekhine,Black,68,8,Tartakower-Savielly_vs_Alekhine-Alexander-A_1935.__.__.pgn
Alekhine,White,99,3.5,Alekhine-Alexander-A_vs_Grob-Henry_1932.__.__.pgn
Alekhine,White,70,10,Alekhine-Alexander-A_vs_Gebhard_1930.__.__.pgn
Alekhine,Black,60,4.5,Steiner-Lajos_vs_Alekhine-Alexander-A_1936.__.__.pgn
Alekhine,Black,96,10,Petrov-Vladimir-M_vs_Alekhine-Alexander-A_1937.__.__.pgn
Alekhine,Black,67,13.5,Gruenfeld-Ernst-F_vs_Alekhine-Alexander-A_1923.__.__.pgn
Alekhine,Black,53,3.5,Manko-V-M_vs_Alekhine-Alexander-A_1902.__.__.pgn
Alekhine,White,125,9.5,Alekhine-Alexander-A_vs_Capablanca-Jose-Raul_1927.__.__ (1).pgn
Alekhine,Black,60,5.5,Bogoljubow-Efim-D_vs_Alekhine-Alexander-A_1929.__.__ (4).pgn
Alekhine,White,91,9.5,Alekhine-Alexander-A_vs_Rubinstein-Akiba-K_1930.__.__.pgn
Alekhine,Black,167,10.5,Medina-Garcia-Antonio_vs_Alekhine-Alexander-A_1945.__.__.pgn
Alekhine,Black,38,0,Takacs-Sandor_vs_Alekhine-Alexander-A_1927.__.__.pgn
Alekhine,White,100,4.5,Alekhine-Alexander-A_vs_Pavalka-S_1943.__.__.pgn
Alekhine,White,84,4.5,Alekhine-Alexander-A_vs_Capablanca-Jose-Raul_1927.__.__ (7).pgn
Alekhine,Black,60,4.5,Teichmann-Richard_vs_Alekhine-Alexander-A_1921.__.__ (2).pgn
Alekhine,White,163,14.5,Alekhine-Alexander-A_vs_Capablanca-Jose-Raul_1927.__.__ (2).pgn
Alekhine,White,77,6.5,Alekhine-Alexander-A_vs_Lasker-Edward_1913.__.__.pgn
Alekhine,Black,137,11,Euwe-Max_vs_Alekhine-Alexander-A_1935.__.__ (1).pgn
Alekhine,White,110,10,Alekhine-Alexander-A_vs_Bonet-Ariel_1945.__.__.pgn
Alekhine,Black,125,8,Euwe-Max_vs_Alekhine-Alexander-A_1935.__.__ (13).pgn
Alekhine,White,39,2,Alekhine-Alexander-A_vs_Saemisch-Friedrich_1922.__.__.pgn
Alekhine,Black,88,3.5,Stahlberg-Gideon_vs_Alekhine-Alexander-A_1934.__.__.pgn
Alekhine,Black,74,5.5,Yates-Frederick_vs_Alekhine-Alexander-A_1926.__.__.pgn
Alekhine,White,47,3.5,Alekhine-Alexander-A_vs_Mezirov_1933.__.__.pgn
Alekhine,Black,50,0,Steiner-Lajos_vs_Alekhine-Alexander-A_1933.__.__.pgn
Alekhine,White,62,0,Alekhine-Alexander-A_vs_Teichmann-Richard_1910.__.__.pgn
Alekhine,White,61,4.5,Alekhine-Alexander-A_vs_Koltanowski-George_1932.__.__.pgn
Alekhine,Black,51,0,Rubinstein-Akiba-K_vs_Alekhine-Alexander-A_1922.__.__.pgn
Alekhine,White,61,8.5,Alekhine-Alexander-A_vs_Kieninger-Georg_1941.__.__.pgn
Alekhine,White,68,1.5,Alekhine-Alexander-A_vs_Euwe-Max_1935.__.__ (8).pgn
Alekhine,White,95,5,Alekhine-Alexander-A_vs_Romi-Massimiliano_1930.__.__.pgn
Alekhine,White,107,19.5,Alekhine-Alexander-A_vs_Schwartz-N_1926.__.__.pgn
Alekhine,White,55,1,Alekhine-Alexander-A_vs_Manko_1907.__.__.pgn
Alekhine,White,130,0,Alekhine-Alexander-A_vs_Englund-Fritz_1912.__.__.pgn
Alekhine,White,153,7,Alekhine-Alexander-A_vs_Bogoljubow-Efim-D_1929.__.__ (4).pgn
Alekhine,White,90,12,Alekhine-Alexander-A_vs_Webb-R-J_1923.__.__.pgn
Alekhine,White,87,5.5,Alekhine-Alexander-A_vs_Casielles-M_1943.__.__.pgn
Alekhine,White,91,12.5,Alekhine-Alexander-A_vs_Prokop-Frantisek-Josef_1942.__.__.pgn
Alekhine,White,37,2,Alekhine-Alexander-A_vs_Desler-Arne_1930.__.__.pgn
Alekhine,White,96,7,"Alekhine-Alexander-A_vs_Jacob,-Franz_1910.__.__.pgn"
Alekhine,White,60,13.5,Alekhine-Alexander-A_vs_Flohr-Salomon-M_1932.__.__ (1).pgn
Alekhine,White,35,8,Alekhine-Alexander-A_vs_Reib-Reiss-_1923.__.__.pgn
Alekhine,Black,29,0,Flohr-Salomon-M_vs_Alekhine-Alexander-A_1931.__.__ (1).pgn
Alekhine,White,70,9.5,Alekhine-Alexander-A_vs_Zhukovsky-V_1906.__.__.pgn
Alekhine,White,115,5.5,Alekhine-Alexander-A_vs_Maroczy-Geza_1930.__.__.pgn
Alekhine,Black,109,5,Rabinovich-Abram_vs_Alekhine-Alexander-A_1918.__.__.pgn
Alekhine,Black,153,8,Thomas-George-A_vs_Alekhine-Alexander-A_1936.__.__.pgn
Alekhine,White,123,3.5,Alekhine-Alexander-A_vs_Euwe-Max_1937.__.__ (6).pgn
Alekhine,White,73,3.5,Alekhine-Alexander-A_vs_Euwe-Max_1937.__.__.pgn
Alekhine,Black,78,1,Gygli-Fritz_vs_Alekhine-Alexander-A_1932.__.__.pgn
Alekhine,White,73,11.5,Alekhine-Alexander-A_vs_Fine-Reuben_1937.__.__.pgn
Alekhine,White,38,3.5,Alekhine-Alexander-A_vs_Bogoljubow-Efim-D_1921.__.__ (2).pgn
Alekhine,Black,73,1,Euwe-Max_vs_Alekhine-Alexander-A_1937.__.__.pgn
Alekhine,Black,60,0,Stoltz-Gosta_vs_Alekhine-Alexander-A_1941.__.__.pgn
Alekhine,White,23,0,Alekhine-Alexander-A_vs_Lukovski-Lev_1931.__.__.pgn
Alekhine,White,55,6.5,Alekhine-Alexander-A_vs_Flohr-Salomon-M_1932.__.__.pgn
Alekhine,Black,88,3.5,Muffang-Andre_vs_Alekhine-Alexander-A_1923.__.__.pgn
Alekhine,White,67,0,Alekhine-Alexander-A_vs_Zollner-Hans_1942.__.__.pgn
Alekhine,White,99,1,Alekhine-Alexander-A_vs_Levitsky-Stepan-M_1913.__.__ (2).pgn
Alekhine,Black,96,17,Colle-Edgard_vs_Alekhine-Alexander-A_1926.__.__.pgn
Alekhine,White,59,0,Alekhine-Alexander-A_vs_Marshall-Frank-J_1925.__.__.pgn
Alekhine,White,63,3.5,Alekhine-Alexander-A_vs_Jaillet---Planer-M-M_1932.__.__.pgn
Alekhine,White,65,2.5,Alekhine-Alexander-A_vs_Schmidt-Paul-F_1942.__.__.pgn
Alekhine,White,70,4.5,Alekhine-Alexander-A_vs_Stein_1938.__.__.pgn
Alekhine,White,100,8.5,Alekhine-Alexander-A_vs_Rellstab-Ludwig-Sr_1937.__.__.pgn
Alekhine,White,51,0,Alekhine-Alexander-A_vs_Marshall-Frank-J_1927.__.__ (1).pgn
Alekhine,Black,78,2.5,Bogoljubow-Efim-D_vs_Alekhine-Alexander-A_1929.__.__ (8).pgn
Alekhine,Black,124,17,Hounie-Fleurquin-Carlos_vs_Alekhine-Alexander-A_1939.__.__.pgn
Alekhine,White,64,0,Alekhine-Alexander-A_vs_Ribera-Arnal-Angel_1935.__.__.pgn
Alekhine,Black,130,15,Gromer-Aristide_vs_Alekhine-Alexander-A_1933.__.__.pgn
Alekhine,Black,100,5.5,Vidmar-Milan-Sr_vs_Alekhine-Alexander-A_1927.__.__.pgn
Alekhine,White,112,0,Alekhine-Alexander-A_vs_Pires-AM_1940.__.__.pgn
Alekhine,White,179,6,Alekhine-Alexander-A_vs_Fox-Maurice_1929.__.__.pgn
Alekhine,White,89,10,Alekhine-Alexander-A_vs_Vidmar-Milan-Sr_1927.__.__ (1).pgn
Alekhine,White,117,2,Alekhine-Alexander-A_vs_Colle-Edgard_1925.__.__.pgn
Alekhine,Black,92,16,Kostic-Boris_vs_Alekhine-Alexander-A_1911.__.__.pgn
Alekhine,White,117,12,Alekhine-Alexander-A_vs_Bastien-M_1937.__.__.pgn
Alekhine,White,55,3.5,Alekhine-Alexander-A_vs_De-Carvalho-A_1940.__.__.pgn
Alekhine,White,96,10,Alekhine-Alexander-A_vs_Addicks-J-H_1925.__.__.pgn
Alekhine,White,66,4.5,Alekhine-Alexander-A_vs_Araujo-Pereira-A_1940.__.__.pgn
Alekhine,Black,72,0,Thelen-Bedrich_vs_Alekhine-Alexander-A_1943.__.__.pgn
Alekhine,Black,50,0,Nimzowitsch-Aaron_vs_Alekhine-Alexander-A_1923.__.__.pgn
Alekhine,White,90,0,Alekhine-Alexander-A_vs_Muller-E-Dr_1922.__.__.pgn
Alekhine,Black,140,19.5,Nimzowitsch-Aaron_vs_Alekhine-Alexander-A_1911.__.__.pgn
Alekhine,Black,74,1,Olland-Adolf-G_vs_Alekhine-Alexander-A_1913.__.__.pgn
Alekhine,White,121,10.5,Alekhine-Alexander-A_vs_Tartakower-Savielly_1931.__.__.pgn
